1	9	1
1	21	1
1	52	1
1	154	1
1	187	1
1	196	1
1	367	1
1	380	1
1	550	1
1	553	1
1	706	1
1	713	1
1	767	1
1	976	1
1	1052	1
1	2782	1
1	2802	1
2	6	1
2	145	1
2	188	1
2	592	1
2	710	1
2	817	1
2	956	1
3	102	1
3	122	1
3	183	1
3	465	1
3	675	1
3	822	1
3	867	1
4	372	1
5	183	1
5	458	1
5	593	1
6	2	1
6	145	1
6	188	1
6	537	1
6	592	1
6	710	1
6	817	1
6	956	1
6	2890	1
7	161	1
7	269	1
7	2978	1
8	136	1
9	1	1
9	21	1
9	52	1
9	154	1
9	187	1
9	196	1
9	247	1
9	367	1
9	380	1
9	444	1
9	550	1
9	553	1
9	706	1
9	713	1
9	767	1
9	962	1
9	976	1
9	2782	1
9	2802	1
10	130	1
10	404	1
10	519	1
10	675	1
10	822	1
10	2582	1
10	2620	1
10	2764	1
10	2787	1
11	286	1
11	778	1
12	43	1
12	75	1
12	94	1
12	115	1
12	174	1
12	258	1
12	332	1
12	399	1
12	413	1
12	433	1
12	491	1
12	529	1
12	530	1
12	616	1
12	990	1
12	991	1
13	147	1
13	219	1
13	788	1
13	851	1
15	432	1
15	622	1
15	849	1
15	984	1
15	988	1
15	1037	1
15	1038	1
16	488	1
16	509	1
16	543	1
16	557	1
17	120	1
18	49	1
18	133	1
18	357	1
18	367	1
18	408	1
18	627	1
18	723	1
18	818	1
18	2530	1
19	268	1
19	384	1
19	727	1
19	980	1
19	1012	1
21	1	1
21	9	1
21	52	1
21	154	1
21	187	1
21	196	1
21	269	1
21	367	1
21	380	1
21	550	1
21	553	1
21	706	1
21	713	1
21	767	1
21	976	1
21	2782	1
21	2802	1
22	140	1
22	637	1
22	776	1
22	806	1
22	813	1
22	922	1
22	1007	1
22	1014	1
23	299	1
23	422	1
23	1030	1
24	312	1
24	704	1
24	912	1
24	948	1
24	983	1
25	27	1
25	256	1
25	388	1
25	466	1
25	745	1
26	32	1
26	44	1
26	68	1
26	77	1
26	86	1
26	132	1
26	142	1
26	143	1
26	160	1
26	162	1
26	173	1
26	215	1
26	221	1
26	235	1
26	249	1
26	276	1
26	293	1
26	315	1
26	356	1
26	392	1
26	414	1
26	437	1
26	453	1
26	460	1
26	506	1
26	518	1
26	523	1
26	545	1
26	571	1
26	577	1
26	579	1
26	591	1
26	608	1
26	641	1
26	642	1
26	685	1
26	737	1
26	738	1
26	740	1
26	765	1
26	777	1
26	804	1
26	827	1
26	828	1
26	833	1
26	835	1
26	891	1
26	906	1
26	926	1
26	943	1
26	967	1
26	969	1
26	1006	1
26	1010	1
26	1025	1
26	1042	1
26	2064	1
26	2134	1
26	2240	1
26	2275	1
26	2345	1
26	2371	1
26	2387	1
26	2523	1
26	2554	1
26	2592	1
26	2614	1
26	2630	1
26	2631	1
26	2663	1
26	2737	1
26	2781	1
26	2842	1
26	2875	1
26	2891	1
26	2894	1
26	2925	1
26	3022	1
27	25	1
27	144	1
27	233	1
27	388	1
27	745	1
28	564	1
29	53	1
29	59	1
29	67	1
29	77	1
29	135	1
29	166	1
29	169	1
29	199	1
29	208	1
29	280	1
29	288	1
29	315	1
29	320	1
29	321	1
29	385	1
29	409	1
29	412	1
29	423	1
29	441	1
29	484	1
