2271	2827	1
2271	2834	1
2271	2885	1
2271	2961	1
2271	3060	1
2271	3165	1
2271	3216	1
2271	3230	1
2271	3328	1
2271	3357	1
2271	3407	1
2271	3411	1
2271	3443	1
2271	3554	1
2271	3611	1
2271	3914	1
2271	3918	1
2271	3945	1
2271	4061	1
2271	4135	1
1415	2721	1
1415	3218	1
1415	3329	1
1415	3472	1
1415	3591	1
1415	3602	1
1415	3687	1
1415	3840	1
1415	3844	1
1415	3886	1
1415	3916	1
1415	3965	1
1415	3972	1
1415	3975	1
1415	4041	1
1415	4098	1
1415	4134	1
172	2754	1
172	2918	1
172	2921	1
172	2948	1
172	3001	1
172	3103	1
172	3219	1
172	3223	1
172	3290	1
172	3330	1
172	3332	1
172	3347	1
172	3784	1
172	3841	1
172	3886	1
172	3915	1
172	3972	1
172	3998	1
172	4058	1
172	4098	1
172	4124	1
172	4130	1
1591	2750	1
1591	2802	1
1591	2808	1
1591	2858	1
1591	3303	1
1591	3326	1
1591	3333	1
1591	3357	1
1591	3583	1
1591	3624	1
1591	3651	1
1591	3697	1
1591	3713	1
1591	3758	1
1591	3780	1
1591	3879	1
1591	3886	1
1591	3903	1
1591	4001	1
1591	4057	1
1591	4058	1
1643	2753	1
1643	2831	1
1643	2844	1
1643	2862	1
1643	3073	1
1643	3105	1
1643	3111	1
1643	3183	1
1643	3216	1
1643	3328	1
1643	3370	1
1643	3408	1
1643	3410	1
1643	3537	1
1643	3775	1
1643	3883	1
1643	3884	1
1643	3886	1
1643	3917	1
1643	3918	1
1643	3921	1
1643	3963	1
1643	4090	1
1185	2802	1
1185	2877	1
1185	2920	1
1185	3216	1
1185	3235	1
1185	3260	1
1185	3583	1
1185	3681	1
1185	3852	1
1185	3886	1
1185	3907	1
1185	3999	1
1185	4135	1
430	2896	1
430	2975	1
430	3026	1
430	3033	1
430	3076	1
430	3218	1
430	3328	1
430	3410	1
430	3625	1
430	3646	1
430	3880	1
430	3883	1
430	3886	1
430	3912	1
430	3972	1
430	3999	1
430	4039	1
430	4064	1
430	4106	1
1650	2712	1
1650	2798	1
1650	2808	1
1650	2841	1
1650	2912	1
1650	2947	1
1650	3147	1
1650	3216	1
1650	3230	1
1650	3245	1
1650	3347	1
1650	3445	1
1650	3516	1
1650	3528	1
1650	3630	1
1650	3755	1
1650	3886	1
1650	3901	1
1650	3907	1
2280	3165	1
2280	3357	1
2280	3611	1
2280	3918	1
2280	3982	1
175	2721	1
175	2730	1
175	2805	1
175	2870	1
175	2912	1
175	3143	1
175	3179	1
175	3230	1
175	3256	1
175	3578	1
175	3635	1
175	3905	1
175	3918	1
175	3939	1
175	3972	1
175	4041	1
175	4045	1
175	4078	1
309	2827	1
309	2880	1
309	3242	1
309	3529	1
309	3918	1
309	3950	1
309	3982	1
2240	2772	1
2240	2801	1
2240	2849	1
2240	2877	1
2240	2896	1
2240	2943	1
2240	3084	1
2240	3107	1
2240	3204	1
2240	3517	1
2240	3646	1
2240	3696	1
2240	3788	1
2240	3841	1
2240	3886	1
2240	3971	1
2240	3972	1
2240	4069	1
2240	4099	1
2240	4132	1
2240	4135	1
919	2711	1
919	2786	1
919	2811	1
919	2838	1
919	2844	1
919	2959	1
919	2971	1
919	3175	1
919	3183	1
919	3249	1
919	3257	1
919	3300	1
919	3469	1
919	3602	1
919	3840	1
919	3886	1
919	3918	1
919	3963	1
919	4026	1
919	4048	1
919	4062	1
1347	2734	1
1347	2740	1
1347	2943	1
1347	3316	1
1347	3336	1
1347	3342	1
1347	3382	1
1347	3564	1
1347	3629	1
1347	3682	1
1347	3688	1
1347	3783	1
1347	3840	1
1347	3918	1
1347	3919	1
1347	3972	1
1347	4010	1
1347	4106	1
2283	2802	1
2283	2963	1
2283	3165	1
2283	3218	1
2283	3230	1
2283	3328	1
2283	3357	1
2283	3407	1
2283	3445	1
2283	3554	1
2283	3611	1
2283	3860	1
2283	3914	1
2283	3918	1
2283	3982	1
2283	4021	1
2283	4090	1
2283	4098	1
2283	4105	1
2549	2728	1
2549	2755	1
2549	2767	1
2549	2770	1
2549	2837	1
2549	2841	1
2549	2912	1
2549	2942	1
2549	2970	1
2549	3149	1
2549	3226	1
2549	3334	1
2549	3662	1
2549	3879	1
2549	3886	1
2549	3888	1
2549	3911	1
2549	3972	1
2549	4004	1
2549	4040	1
2549	4062	1
2549	4121	1
2549	4123	1
1191	3334	1
1191	3962	1
1191	3972	1
1252	2728	1
1252	2841	1
1252	3123	1
1252	3448	1
1252	3483	1
1252	3519	1
1252	3605	1
1252	3760	1
1252	3779	1
1252	3784	1
1252	3853	1
1252	3886	1
1252	3918	1
1252	3940	1
1252	3945	1
1252	3964	1
1252	3971	1
1252	4008	1
121	2797	1
121	2983	1
121	3014	1
121	3166	1
121	3334	1
121	3438	1
121	3448	1
121	3519	1
121	3607	1
121	3728	1
121	3853	1
121	3902	1
121	3918	1
121	4025	1
121	4077	1
2624	2844	1
2624	3043	1
2624	3076	1
2624	3249	1
2624	3263	1
2624	3434	1
2624	3438	1
2624	3463	1
2624	3577	1
2624	3720	1
2624	3780	1
2624	3782	1
2624	3868	1
2624	3887	1
2624	3966	1
2624	4075	1
2624	4090	1
1327	2798	1
1327	3033	1
1327	3045	1
1327	3151	1
1327	3183	1
1327	3192	1
1327	3219	1
1327	3249	1
1327	3324	1
1327	3406	1
1327	3407	1
1327	3438	1
1327	3666	1
1327	3886	1
1327	3918	1
1327	3920	1
1327	3941	1
1327	3942	1
1327	3968	1
1327	3972	1
1327	4041	1
1327	4136	1
2637	2728	1
2637	2841	1
2637	2914	1
2637	3045	1
2637	3257	1
2637	3290	1
2637	3483	1
2637	3583	1
2637	3712	1
2637	3972	1
2637	3985	1
2637	4016	1
2637	4029	1
2637	4048	1
2637	4061	1
2630	2728	1
2630	2849	1
2630	3060	1
2630	3077	1
2630	3173	1
2630	3465	1
2630	3483	1
2630	3543	1
2630	3569	1
2630	3695	1
2630	3841	1
2630	3860	1
2630	3880	1
2630	3906	1
2630	3916	1
2630	3976	1
2630	4061	1
2448	2835	1
2448	3109	1
2448	3249	1
2448	3391	1
2448	3431	1
2448	3654	1
2448	3720	1
2448	3914	1
2448	3956	1
2448	3958	1
2448	4098	1
1200	2712	1
1200	3540	1
1200	3545	1
1200	3972	1
745	2971	1
745	3114	1
745	3151	1
745	3216	1
745	3324	1
745	3407	1
745	3525	1
745	3536	1
745	3569	1
745	3648	1
745	3670	1
745	3731	1
745	3823	1
745	3918	1
745	3920	1
745	3968	1
745	3972	1
745	4037	1
1427	2728	1
1427	2823	1
1427	2912	1
1427	2920	1
1427	3120	1
1427	3328	1
1427	3410	1
1427	3424	1
1427	3436	1
1427	3458	1
1427	3463	1
1427	3483	1
1427	3632	1
1427	3847	1
1427	3857	1
1427	3878	1
1427	3886	1
1427	3918	1
1427	3938	1
1427	4090	1
1427	4098	1
1427	4099	1
1427	4140	1
588	2773	1
588	2860	1
588	2887	1
588	3033	1
588	3107	1
588	3356	1
588	3803	1
588	3879	1
588	3902	1
588	3917	1
588	3939	1
588	3940	1
588	3963	1
588	4010	1
588	4014	1
588	4062	1
588	4104	1
1621	2728	1
1621	2761	1
1621	3216	1
1621	3376	1
1621	3432	1
1621	3464	1
1621	3483	1
1621	3574	1
1621	3585	1
1621	3761	1
1621	3784	1
1621	3918	1
1621	3940	1
1621	3979	1
1621	4054	1
1621	4062	1
197	2790	1
197	2877	1
197	2912	1
197	2930	1
197	2937	1
197	2954	1
197	3110	1
197	3216	1
197	3488	1
197	3523	1
197	3631	1
197	3672	1
197	3823	1
197	3827	1
197	3886	1
197	3914	1
197	3944	1
197	3967	1
197	3972	1
197	4045	1
197	4058	1
197	4088	1
443	2713	1
443	2882	1
443	3058	1
443	3120	1
443	3123	1
443	3184	1
443	3368	1
443	3379	1
443	3437	1
443	3459	1
443	3528	1
443	3704	1
443	3780	1
443	3784	1
443	3852	1
443	3858	1
443	3881	1
443	3939	1
443	3948	1
443	3951	1
443	3999	1
443	4102	1
443	4116	1
1737	2719	1
1737	2766	1
1737	2834	1
1737	2844	1
1737	2881	1
1737	2886	1
1737	2917	1
1737	2993	1
1737	3147	1
1737	3183	1
1737	3216	1
1737	3321	1
1737	3356	1
1737	3411	1
1737	3458	1
1737	3469	1
1737	3510	1
1737	3781	1
1737	3818	1
1737	3826	1
1737	3884	1
1737	3886	1
1737	3918	1
1737	4037	1
1737	4039	1
782	2749	1
782	2791	1
782	2792	1
782	2835	1
782	2901	1
782	3022	1
782	3123	1
782	3173	1
782	3214	1
782	3222	1
782	3246	1
782	3314	1
782	3334	1
782	3384	1
782	3622	1
782	3858	1
782	3879	1
782	3886	1
782	3999	1
782	4008	1
782	4052	1
782	4106	1
513	2728	1
513	2756	1
513	2845	1
513	2847	1
513	2885	1
513	3009	1
513	3165	1
513	3216	1
513	3247	1
513	3321	1
513	3420	1
513	3464	1
513	3483	1
513	3517	1
513	3688	1
513	3780	1
513	3918	1
513	3972	1
513	4037	1
513	4066	1
1858	2766	1
1858	2912	1
1858	2993	1
1858	3047	1
1858	3061	1
1858	3135	1
1858	3290	1
1858	3467	1
1858	3642	1
1858	3780	1
1858	3879	1
1858	3882	1
1858	3886	1
1858	3903	1
1858	3907	1
1858	3972	1
1858	4004	1
1858	4061	1
1858	4068	1
1858	4096	1
1858	4132	1
1861	2893	1
1861	2896	1
1861	2920	1
1861	3047	1
1861	3204	1
1861	3216	1
1861	3290	1
1861	3434	1
1861	3472	1
1861	3522	1
1861	3615	1
1861	3784	1
1861	3785	1
1861	3813	1
1861	3851	1
1861	3886	1
1861	3916	1
1861	3972	1
1861	3979	1
1861	3983	1
1861	4004	1
1861	4007	1
1861	4012	1
1861	4052	1
1861	4064	1
1861	4090	1
517	2714	1
517	2728	1
517	2839	1
517	2845	1
517	2916	1
517	3060	1
517	3129	1
517	3160	1
517	3284	1
517	3356	1
517	3402	1
517	3420	1
517	3433	1
517	3483	1
517	3492	1
517	3602	1
517	3840	1
517	3883	1
517	3917	1
517	3918	1
517	3963	1
517	4010	1
517	4037	1
622	2728	1
622	3008	1
622	3019	1
622	3077	1
622	3204	1
622	3402	1
622	3410	1
622	3483	1
622	3485	1
622	3522	1
622	3603	1
622	3784	1
622	3860	1
622	3886	1
622	3908	1
622	3939	1
622	3956	1
622	3958	1
622	3975	1
622	4004	1
622	4074	1
622	4098	1
622	4102	1
622	4132	1
623	2849	1
623	3008	1
623	3697	1
623	3825	1
623	4064	1
1862	2895	1
1862	2917	1
1862	2921	1
1862	2937	1
1862	3060	1
1862	3143	1
1862	3219	1
1862	3290	1
1862	3384	1
1862	3427	1
1862	3569	1
1862	3690	1
1862	3853	1
1862	3903	1
1862	3938	1
1862	3971	1
1862	3972	1
1862	4010	1
1862	4041	1
1862	4062	1
1865	2761	1
1865	2808	1
1865	2841	1
1865	2947	1
1865	3030	1
1865	3163	1
1865	3216	1
1865	3578	1
1865	3635	1
1865	3723	1
1865	3767	1
1865	3840	1
1865	3886	1
1865	3915	1
1865	3918	1
1865	3968	1
1865	3972	1
1865	4037	1
1865	4135	1
153	2750	1
153	2764	1
153	2787	1
153	2844	1
153	2860	1
153	3306	1
153	3328	1
153	3356	1
153	3357	1
153	3385	1
153	3391	1
153	3521	1
153	3530	1
153	3592	1
153	3622	1
153	3680	1
153	4000	1
153	4029	1
153	4043	1
153	4090	1
153	4098	1
153	4121	1
153	4123	1
915	2849	1
915	2900	1
915	3094	1
2695	2710	1
2695	2761	1
2695	2885	1
2695	3102	1
2695	3107	1
2695	3255	1
2695	3273	1
2695	3438	1
2695	3464	1
2695	3503	1
2695	3577	1
2695	3695	1
2695	3763	1
2695	3816	1
2695	3827	1
2695	3853	1
2695	3886	1
2695	3896	1
2695	3941	1
2695	3966	1
2695	3971	1
2695	3972	1
2695	3987	1
2695	4088	1
2299	2761	1
2299	2943	1
2299	2978	1
2299	3249	1
2299	3269	1
2299	3328	1
2299	3345	1
2299	3352	1
2299	3432	1
2299	3444	1
2299	3461	1
2299	3635	1
2299	3640	1
2299	3678	1
2299	3781	1
2299	3860	1
2299	3918	1
2299	3920	1
2299	3957	1
2299	3972	1
2299	4010	1
2299	4021	1
2299	4090	1
2299	4095	1
46	2796	1
46	2808	1
46	2858	1
46	3027	1
46	3161	1
46	3326	1
46	3357	1
46	3518	1
46	3583	1
46	3624	1
46	3646	1
46	3713	1
46	3780	1
46	3886	1
46	3903	1
46	3915	1
46	3918	1
46	3963	1
46	3994	1
46	4017	1
46	4122	1
1781	2728	1
1781	2747	1
1781	2757	1
1781	2884	1
1781	3457	1
1781	3483	1
1781	3784	1
1781	3958	1
1838	2839	1
1838	2913	1
1838	2932	1
1838	3185	1
1838	3216	1
1838	3327	1
1838	3467	1
1838	3650	1
1838	3840	1
1838	3886	1
1838	3928	1
1838	3956	1
1838	3975	1
1838	3999	1
1838	4037	1
1838	4041	1
162	3257	1
162	3356	1
162	3357	1
162	3407	1
162	3422	1
162	3510	1
162	3530	1
162	3680	1
162	3703	1
162	3707	1
162	3894	1
162	3947	1
162	3956	1
162	3958	1
162	4054	1
162	4090	1
162	4112	1
162	4133	1
2300	2993	1
2300	3001	1
2300	3193	1
2300	3295	1
2300	3472	1
2300	3539	1
2300	3620	1
2300	3678	1
2300	3763	1
2300	3780	1
2300	3784	1
2300	3790	1
2300	3806	1
2300	3817	1
2300	3840	1
2300	3879	1
2300	3880	1
2300	3918	1
2300	3972	1
2300	4106	1
2302	2709	1
2302	2711	1
2302	2787	1
2302	2937	1
2302	2939	1
2302	3030	1
2302	3333	1
2302	3359	1
2302	3423	1
2302	3459	1
2302	3528	1
2302	3558	1
2302	3780	1
2302	3832	1
2302	3840	1
2302	3843	1
2302	3886	1
2302	3912	1
2302	3918	1
2302	3997	1
2302	3999	1
2302	4089	1
2302	4106	1
799	3111	1
799	3131	1
799	3178	1
799	3184	1
799	3232	1
799	3319	1
799	3357	1
799	3370	1
799	3407	1
799	3433	1
799	3513	1
799	3517	1
799	3530	1
799	3695	1
799	3918	1
799	3932	1
799	3945	1
799	4098	1
799	4117	1
799	4132	1
180	2953	1
180	2958	1
180	3179	1
180	3216	1
180	3424	1
180	3427	1
180	3569	1
180	3678	1
180	3721	1
180	3769	1
180	3784	1
180	3840	1
180	3883	1
180	3885	1
180	3886	1
180	3942	1
180	3943	1
180	3971	1
180	3978	1
180	4057	1
180	4085	1
180	4135	1
1417	3204	1
1417	3216	1
1417	3337	1
1417	3356	1
1417	3869	1
1417	4063	1
1243	3216	1
1243	3319	1
1243	3472	1
1243	3489	1
1243	3503	1
1243	3528	1
1243	3763	1
1243	3880	1
1243	3904	1
1243	3906	1
1243	3916	1
1243	3924	1
1243	3939	1
1243	3968	1
1243	3970	1
1243	3972	1
1243	4039	1
1243	4040	1
1243	4090	1
869	3187	1
869	3204	1
869	3216	1
869	3412	1
869	3944	1
869	4062	1
869	4065	1
2143	2966	1
2143	2971	1
2143	3203	1
2143	3213	1
2143	3216	1
2143	3249	1
2143	3306	1
2143	3356	1
2143	3434	1
2143	3435	1
2143	3439	1
2143	3648	1
2143	3868	1
2143	3869	1
2143	3937	1
2143	3954	1
2143	3972	1
2143	3975	1
2143	4037	1
2143	4057	1
2143	4061	1
2143	4090	1
1249	2747	1
1249	2912	1
1249	2946	1
1249	2993	1
1249	3065	1
1249	3155	1
1249	3229	1
1249	3303	1
1249	3357	1
1249	3407	1
1249	3432	1
1249	3538	1
1249	3583	1
1249	3651	1
1249	3672	1
1249	3769	1
1249	3780	1
1249	3847	1
1249	3886	1
1249	3972	1
1249	4017	1
1249	4039	1
1249	4041	1
1249	4061	1
1249	4068	1
1121	2728	1
1121	2796	1
1121	2841	1
1121	2967	1
1121	2970	1
1121	2997	1
1121	3081	1
1121	3190	1
1121	3373	1
1121	3483	1
1121	3489	1
1121	3625	1
1121	3648	1
1121	3768	1
1121	3830	1
1121	3834	1
1121	3886	1
1121	3907	1
1121	3962	1
1121	4017	1
1121	4037	1
1121	4048	1
12	2728	1
12	2807	1
12	2834	1
12	2904	1
12	2960	1
12	3107	1
12	3156	1
12	3197	1
12	3213	1
12	3216	1
12	3306	1
12	3389	1
12	3405	1
12	3483	1
12	3563	1
12	3620	1
12	3631	1
12	3635	1
12	3720	1
12	3736	1
12	3847	1
12	3880	1
12	3912	1
12	3972	1
1254	2728	1
