344	1	1
1	344	1
287	2	1
2	287	1
187	3	1
3	187	1
476	3	1
3	476	1
194	4	1
4	194	1
209	4	1
4	209	1
243	5	1
5	243	1
349	5	1
5	349	1
430	5	1
5	430	1
441	5	1
5	441	1
478	5	1
5	478	1
48	6	1
6	48	1
122	6	1
6	122	1
143	6	1
6	143	1
66	7	1
7	66	1
87	7	1
7	87	1
93	7	1
7	93	1
110	7	1
7	110	1
213	7	1
7	213	1
297	7	1
7	297	1
453	7	1
7	453	1
269	8	1
8	269	1
262	9	1
9	262	1
280	10	1
10	280	1
347	10	1
10	347	1
378	10	1
10	378	1
393	10	1
10	393	1
432	10	1
10	432	1
93	11	1
11	93	1
163	11	1
11	163	1
169	11	1
11	169	1
251	11	1
11	251	1
282	11	1
11	282	1
333	11	1
11	333	1
355	11	1
11	355	1
364	11	1
11	364	1
13	12	1
12	13	1
93	12	1
12	93	1
120	12	1
12	120	1
162	12	1
12	162	1
163	12	1
12	163	1
463	12	1
12	463	1
93	13	1
13	93	1
120	13	1
13	120	1
162	13	1
13	162	1
163	13	1
13	163	1
463	13	1
13	463	1
422	14	1
14	422	1
81	15	1
15	81	1
313	15	1
15	313	1
457	15	1
15	457	1
506	15	1
15	506	1
67	16	1
16	67	1
26	17	1
17	26	1
128	17	1
17	128	1
456	17	1
17	456	1
113	18	1
18	113	1
452	18	1
18	452	1
477	19	1
19	477	1
34	20	1
20	34	1
337	20	1
20	337	1
415	20	1
20	415	1
418	20	1
20	418	1
248	21	1
21	248	1
292	21	1
21	292	1
45	22	1
22	45	1
291	23	1
23	291	1
26	24	1
24	26	1
32	24	1
24	32	1
115	24	1
24	115	1
121	24	1
24	121	1
198	24	1
24	198	1
204	24	1
24	204	1
305	24	1
24	305	1
306	24	1
24	306	1
374	24	1
24	374	1
379	24	1
24	379	1
414	24	1
24	414	1
415	24	1
24	415	1
417	24	1
24	417	1
499	24	1
24	499	1
516	24	1
24	516	1
26	25	1
25	26	1
82	25	1
25	82	1
129	25	1
25	129	1
39	26	1
26	39	1
82	26	1
26	82	1
97	26	1
26	97	1
128	26	1
26	128	1
129	26	1
26	129	1
207	26	1
26	207	1
208	26	1
26	208	1
415	26	1
26	415	1
263	27	1
27	263	1
386	27	1
27	386	1
433	27	1
27	433	1
435	27	1
27	435	1
71	28	1
28	71	1
369	28	1
28	369	1
389	28	1
28	389	1
435	28	1
28	435	1
134	29	1
29	134	1
404	29	1
29	404	1
434	29	1
29	434	1
53	30	1
30	53	1
287	30	1
30	287	1
384	30	1
30	384	1
401	30	1
30	401	1
200	31	1
31	200	1
258	31	1
31	258	1
299	31	1
31	299	1
361	31	1
31	361	1
388	31	1
31	388	1
492	31	1
31	492	1
497	31	1
31	497	1
121	32	1
32	121	1
306	32	1
32	306	1
414	32	1
32	414	1
516	32	1
32	516	1
83	33	1
33	83	1
92	33	1
33	92	1
132	33	1
33	132	1
150	33	1
33	150	1
156	33	1
33	156	1
238	33	1
33	238	1
296	33	1
33	296	1
370	33	1
33	370	1
512	33	1
33	512	1
337	34	1
34	337	1
415	34	1
34	415	1
418	34	1
34	418	1
55	35	1
35	55	1
70	35	1
35	70	1
83	35	1
35	83	1
231	35	1
35	231	1
232	35	1
35	232	1
406	35	1
35	406	1
337	36	1
36	337	1
132	37	1
37	132	1
274	37	1
37	274	1
276	37	1
37	276	1
425	37	1
37	425	1
483	37	1
37	483	1
61	38	1
38	61	1
106	38	1
38	106	1
107	38	1
38	107	1
110	38	1
38	110	1
163	38	1
38	163	1
233	38	1
38	233	1
372	38	1
38	372	1
411	38	1
38	411	1
97	39	1
39	97	1
194	39	1
39	194	1
207	39	1
39	207	1
208	39	1
39	208	1
204	40	1
40	204	1
67	41	1
41	67	1
123	42	1
42	123	1
140	42	1
42	140	1
242	42	1
42	242	1
429	42	1
42	429	1
470	42	1
42	470	1
438	43	1
43	438	1
53	44	1
44	53	1
287	44	1
44	287	1
49	45	1
45	49	1
50	45	1
45	50	1
64	45	1
45	64	1
115	45	1
45	115	1
222	45	1
45	222	1
271	45	1
45	271	1
291	45	1
45	291	1
336	45	1
45	336	1
380	45	1
45	380	1
421	45	1
45	421	1
142	46	1
46	142	1
71	47	1
47	71	1
265	47	1
47	265	1
451	47	1
47	451	1
122	48	1
48	122	1
143	48	1
48	143	1
244	48	1
48	244	1
437	48	1
48	437	1
316	50	1
50	316	1
380	50	1
50	380	1
52	51	1
51	52	1
80	51	1
51	80	1
235	51	1
51	235	1
262	51	1
51	262	1
452	51	1
51	452	1
339	52	1
52	339	1
447	52	1
52	447	1
452	52	1
52	452	1
501	52	1
52	501	1
287	53	1
53	287	1
384	53	1
53	384	1
401	53	1
53	401	1
163	54	1
54	163	1
186	54	1
54	186	1
332	54	1
54	332	1
439	54	1
54	439	1
231	55	1
55	231	1
232	55	1
55	232	1
406	55	1
55	406	1
101	56	1
56	101	1
137	56	1
56	137	1
253	56	1
56	253	1
285	56	1
56	285	1
340	56	1
56	340	1
389	56	1
56	389	1
457	56	1
56	457	1
469	56	1
56	469	1
403	57	1
57	403	1
482	57	1
57	482	1
515	57	1
57	515	1
80	58	1
58	80	1
331	58	1
58	331	1
113	59	1
59	113	1
219	59	1
59	219	1
239	59	1
59	239	1
241	59	1
59	241	1
474	59	1
59	474	1
78	60	1
60	78	1
190	60	1
60	190	1
281	60	1
60	281	1
363	60	1
60	363	1
496	60	1
60	496	1
106	61	1
61	106	1
107	61	1
61	107	1
110	61	1
61	110	1
163	61	1
61	163	1
233	61	1
61	233	1
372	61	1
61	372	1
411	61	1
61	411	1
80	62	1
62	80	1
126	62	1
62	126	1
310	62	1
62	310	1
252	63	1
63	252	1
336	64	1
64	336	1
93	65	1
65	93	1
381	65	1
65	381	1
397	65	1
65	397	1
71	66	1
66	71	1
87	66	1
66	87	1
93	66	1
66	93	1
99	66	1
66	99	1
110	66	1
66	110	1
213	66	1
66	213	1
252	66	1
66	252	1
264	66	1
66	264	1
297	66	1
66	297	1
357	66	1
66	357	1
400	66	1
66	400	1
442	66	1
66	442	1
453	66	1
66	453	1
457	66	1
66	457	1
134	67	1
67	134	1
182	67	1
67	182	1
271	67	1
67	271	1
405	67	1
67	405	1
434	67	1
67	434	1
514	67	1
67	514	1
149	68	1
68	149	1
199	68	1
68	199	1
351	68	1
68	351	1
352	68	1
68	352	1
353	68	1
68	353	1
468	68	1
68	468	1
160	69	1
69	160	1
327	69	1
69	327	1
399	69	1
69	399	1
93	71	1
71	93	1
137	71	1
71	137	1
152	71	1
71	152	1
163	71	1
71	163	1
186	71	1
71	186	1
188	71	1
71	188	1
252	71	1
71	252	1
256	71	1
71	256	1
260	71	1
71	260	1
264	71	1
71	264	1
265	71	1
71	265	1
282	71	1
71	282	1
314	71	1
71	314	1
354	71	1
71	354	1
355	71	1
71	355	1
357	71	1
71	357	1
358	71	1
71	358	1
369	71	1
71	369	1
389	71	1
71	389	1
402	71	1
71	402	1
435	71	1
71	435	1
442	71	1
71	442	1
451	71	1
71	451	1
457	71	1
71	457	1
486	71	1
71	486	1
493	71	1
71	493	1
511	71	1
71	511	1
178	72	1
72	178	1
262	72	1
72	262	1
